"CountryCode","SeriesCode","Year","DESCRIPTION",
"ARG","SI.DST.04TH.20","YR2010","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2011","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2012","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2013","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2014","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2016","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.04TH.20","YR2017","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1980","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1986","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1987","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1991","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1992","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1993","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1994","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1995","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1996","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1997","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1998","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR1999","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2000","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2001","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2002","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2003","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2004","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2005","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2006","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2007","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2008","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2009","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2010","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2011","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2012","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2013","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2014","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2016","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.05TH.20","YR2017","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1980","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1986","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1987","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1991","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1992","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1993","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1994","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1995","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1996","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1997","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1998","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR1999","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2000","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2001","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2002","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2003","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2004","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2005","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2006","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2007","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2008","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2009","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2010","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2011","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2012","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2013","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2014","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2016","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.10TH.10","YR2017","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1980","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1986","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1987","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1991","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1992","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1993","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1994","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1995","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1996","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1997","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1998","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR1999","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2000","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2001","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2002","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2003","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2004","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2005","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2006","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2007","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2008","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2009","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2010","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2011","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2012","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2013","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2014","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2016","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.10","YR2017","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1980","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1986","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1987","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1991","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1992","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1993","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1994","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1995","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1996","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1997","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1998","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR1999","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2000","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2001","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2002","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2003","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2004","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2005","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2006","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2007","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2008","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2009","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2010","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2011","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2012","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2013","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2014","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2016","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.DST.FRST.20","YR2017","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.ATTM.MI","YR2017","Survey: EPHC-S2. Welf type: INC",
"ARG","SI.POV.DDAY","YR1980","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1986","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1987","Estimated from grouped income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1991","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1992","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1993","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1994","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1995","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1996","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1997","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1998","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR1999","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR2000","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR2001","Estimated from unit-record income data. Urban only. PPP is regression based.",
"ARG","SI.POV.DDAY","YR2002","Estimated from unit-record income data. Urban only. PPP is regression based.",
